"PCD_file";"x";"y";"z"
"../data/point_clouds/17_03_2023_tests/0_deg/5_0deg_filtered.pcdfiltered.pcd";0.301454;-2.76635;0
"../data/point_clouds/17_03_2023_tests/0_deg/2_0deg_filtered.pcdfiltered.pcd";-1.30167;-3.00751;0
"../data/point_clouds/17_03_2023_tests/0_deg/1_0deg_filtered.pcdfiltered.pcd";1.53767;-2.63443;0
"../data/point_clouds/17_03_2023_tests/0_deg/4_0deg_filtered.pcdfiltered.pcd";-0.0612183;-3.03503;0
"../data/point_clouds/17_03_2023_tests/0_deg/3_0deg_filtered.pcdfiltered.pcd";0.940551;-2.59708;0
